date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:30	579546/579546	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_5.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_5.webp	(from http://127.0.0.1:8000/information/party/)
14:11:30	446178/446178	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_6.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_6.webp	(from http://127.0.0.1:8000/information/party/)
14:11:31	12124/12124	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/hotels/ho.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/hotels/ho.png	(from http://127.0.0.1:8000/information/hospitality/)
14:11:31	35716/35716	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/hotels/hdl.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/hotels/hdl.png	(from http://127.0.0.1:8000/information/hospitality/)
14:11:31	96458/96458	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/hotels/astoria.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/hotels/astoria.png	(from http://127.0.0.1:8000/information/hospitality/)
14:11:32	1107393/1107393	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/other/tshirt-pycon.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/other/tshirt-pycon.png	(from http://127.0.0.1:8000/information/tshirts/)
14:11:32	1286787/1286787	URF---	200	untouched ('OK%20(cached)')	application/pdf		http://127.0.0.1:8000/static/docs/sponsorship-brochure-pyconpt23.pdf	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/docs/sponsorship-brochure-pyconpt23.pdf	(from http://127.0.0.1:8000/sponsors/sponsorship/)
14:11:32	19876/19876	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/logo/logo-pycon2023-aqua.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/logo/logo-pycon2023-aqua.png	(from http://127.0.0.1:8000/about/contact/)
14:11:33	19777/19777	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/logo/logo-pycon2023-black.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/logo/logo-pycon2023-black.png	(from http://127.0.0.1:8000/about/contact/)
14:11:33	19883/19883	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/logo/logo-pycon2023-blue.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/logo/logo-pycon2023-blue.png	(from http://127.0.0.1:8000/about/contact/)
14:11:33	18888/18888	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/logo/logo-pycon2023-white.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/logo/logo-pycon2023-white.png	(from http://127.0.0.1:8000/about/contact/)
14:11:34	19907/19907	URF---	200	untouched ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/images/logo/logo-pycon2023-yellow.png	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/logo/logo-pycon2023-yellow.png	(from http://127.0.0.1:8000/about/contact/)
14:11:35	250573/250573	U-----	200	untouched ('')	image/jpeg	etag:%22655b782a-3d2cd%22	http://127.0.0.1:8000/static/images/other/last_edition.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/other/last_edition.jpg	(from http://127.0.0.1:8000/static/css/project.min.css)
14:11:36	1697/1697	U-----	200	untouched ('OK')	image/svg+xml	etag:%22655b782a-6a1%22	http://127.0.0.1:8000/static/images/other/handshake_green.svg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/other/handshake_green.svg	(from http://127.0.0.1:8000/static/css/project.min.css)
14:11:37	78129/78129	U-----	200	untouched ('')	application/javascript	etag:%226161dfe3-5a1a%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/js/bootstrap.bundle.min.js	/home/ana/websites/pycon2023_newtry/cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/js/bootstrap.bundle.min.js	(from http://127.0.0.1:8000/)
14:11:37	44917/44917	U-----	200	untouched ('OK')	text/html	date:Mon,%2004%20Dec%202023%2012:53:52%20GMT	http://127.0.0.1:8000/home/	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/home/index.html	(from http://127.0.0.1:8000/)
14:11:38	0/-1	---M--	404	error ('')			http://127.0.0.1:8000/static/videos/pycon_final.mp4	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/videos/pycon_final.html	(from http://127.0.0.1:8000/)
14:11:38	0/-1	---M--	404	error ('')			http://127.0.0.1:8000/information/coimbra/www.cp.pt	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/information/coimbra/www.cp.html	(from http://127.0.0.1:8000/information/coimbra/)
14:11:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Dec%202023%2014:11:38%20GMT	http://sodipodi.sourceforge.net/DTD/sodipodi-0.dtd	/home/ana/websites/pycon2023_newtry/sodipodi.sourceforge.net/DTD/sodipodi-0.4f.delayed	(from http://127.0.0.1:8000/static/images/background/bg-pycon.svg)
14:11:38	121296/121296	U-----	200	untouched ('')	font/woff2	etag:W/%221d9d0-F9rQd2iZrRvq2r0GHDTioiss3nQ%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/fonts/bootstrap-icons.woff2?24e3eb84d0bcaf83d77f904c78ac1f47	/home/ana/websites/pycon2023_newtry/cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/fonts/bootstrap-iconsbf04.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/bootstrap-icons.css)
14:11:38	164352/164352	U-----	200	untouched ('')	font/woff	etag:W/%2228200-dZGccXzlxbxxa8UXBcDNC2D0v/w%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/fonts/bootstrap-icons.woff?24e3eb84d0bcaf83d77f904c78ac1f47	/home/ana/websites/pycon2023_newtry/cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/fonts/bootstrap-iconsbf04.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/bootstrap-icons.css)
14:11:39	1693/1693	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Dec%202023%2014:11:39%20GMT	https://sodipodi.sourceforge.net/DTD/sodipodi-0.dtd	/home/ana/websites/pycon2023_newtry/sodipodi.sourceforge.net/DTD/sodipodi-0.50.delayed	(from http://127.0.0.1:8000/static/images/background/bg-pycon.svg)
14:11:40	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.3/font/bootstrap-icons.css)
